ID,POSITION,NAME,ALLIANCE,POWER,HIGHEST_POWER,KP,DEATHS,RSS_ASSIST,T4_KILLS,T5_KILLS,TIMESTAMP
153748321,31,ᴼᵐFlovey,[OM/1]OGAH MUNDURR,50.973M,52.696M,560.66M,1.8629M,447.56M,46.594M,3.9338M,2023-09-10 16:09:40.940855
126812282,32,ᵀᴱ Mr Báo,[1/TE]Twilight~Errant,48.7M,48.701M,466.91M,5.3949M,2.6055B,33.826M,3.9849M,2023-09-10 16:10:00.713006
123432042,33,ᵀᴱ Weedaa,[1/TE]Twilight~Errant,48.02M,48.161M,880.59M,6.1167M,4.2259B,62.354M,8.5751M,2023-09-10 16:10:49.668199
147705376,34,ᶻᵉRayard91,[31Ws]Whisky & Soda,45.613M,45.613M,126.08M,973.64K,160.28M,10.751M,545.62K,2023-09-10 16:11:07.871722
114263492,35,ᵀᴱ cafe24h,[1/TE]Twilight~Errant,45.597M,50.152M,405.12M,7.8427M,1.3635B,22.916M,8.459M,2023-09-10 16:11:26.457455
134324785,36,Venom Groot,[1/TE]Twilight~Errant,45.073M,47.569M,63.78M,1.5436M,779.21M,4.6344M,771.64K,2023-09-10 16:11:45.191658
134727068,37,ᵀᴱ Rambo,[OM/1]OGAH MUNDURR,44.643M,48.989M,541.02M,5.5055M,834.35M,35.651M,7.0847M,2023-09-10 16:12:03.387411
45520400,38,KragerAtTwitch,[1/TE]Twilight~Errant,44.253M,48.118M,205.02M,10.881M,6.5647B,8.2842M,6.015M,2023-09-10 16:12:21.916232
147686316,39,ʷˢ Potato,[31Ws]Whisky & Soda,43.882M,45.294M,376.37M,1.1323M,54.736M,33.902M,602.58K,2023-09-10 16:12:40.253458
93934189,40,Ritch mahal ko,[1/TE]Twilight~Errant,43.385M,43.385M,144.67M,4.423M,543.73M,9.1665M,2.1524M,2023-09-10 16:12:58.443275
136243598,41,ᵀᴱ Maple,[1/TE]Twilight~Errant,42.85M,46.828M,285.82M,3.2608M,1.5822B,19.758M,3.5951M,2023-09-10 16:13:16.673850
147612752,42,The Doctor90,[31Ws]Whisky & Soda,42.648M,42.884M,85.147M,826.43K,110.75M,7.128M,582.45K,2023-09-10 16:13:34.923273
145222449,43,ʷˢ Lakouss,[31Ws]Whisky & Soda,42.498M,42.531M,83.619M,683.21K,595.88M,6.0328M,967.05K,2023-09-10 16:13:56.788126
145383896,44,ᵏˢ Taduke,[1/TE]Twilight~Errant,42.172M,44.464M,238.05M,1.8247M,203.01M,18.906M,1.6294M,2023-09-10 16:14:16.469314
119696394,45,Wujaaaa,[1/TE]Twilight~Errant,40.596M,43.154M,103.44M,4.8831M,704.26M,6.3899M,1.8267M,2023-09-10 16:14:34.898311
146133392,46,ᵀᴱYiğit,[1/TE]Twilight~Errant,40.039M,40.059M,191.97M,2.6519M,896.26M,14.358M,1.6666M,2023-09-10 16:14:54.750187
119524703,47,Bourbon Queen,[31Ws]Whisky & Soda,39.315M,43.016M,252.56M,4.8944M,1.3663B,16.832M,3.3387M,2023-09-10 16:15:12.989704
147955047,48,La Linea,[31Ws]Whisky & Soda,39.194M,39.194M,17.888M,249.4K,24.249M,1.527M,72.732K,2023-09-10 16:15:31.053991
146727364,49,RAVAGe,[1/TE]Twilight~Errant,38.626M,38.935M,329.12M,1.1687M,643.58M,27.622M,1.1425M,2023-09-10 16:15:50.959699
145217939,50,ʷˢGuillaume,[31Ws]Whisky & Soda,38.559M,39.418M,91.972M,1.6526M,40.621M,6.8172M,714.19K,2023-09-10 16:16:09.485104
150936241,51,ᴹᴾGoransson,[31Ws]Whisky & Soda,38.52M,39.111M,35.941M,413.74K,443.54M,2.3808M,463.12K,2023-09-10 16:16:27.868754
153062655,52,乂irrelephant,[1/TE]Twilight~Errant,38.322M,38.322M,85.267M,696.87K,224.04M,6.7593M,581.33K,2023-09-10 16:16:45.910272
150768637,53,ʷˢViTAMiN,[31Ws]Whisky & Soda,38.192M,38.192M,141.12M,655.93K,1.4863B,11.219M,1.2782M,2023-09-10 16:17:04.282122
